review_id,enrollment_id,rating,review_text,review_date
1244,2740,5,"Instrukturnya kompeten, penjelasan step by step.",2026-09-30
1245,2743,5,Konten up to date dan relevan dengan kebutuhan kerja.,2026-04-21
1246,2747,2,Kontennya sudah agak outdated.,2026-07-01
1247,2748,5,"Materinya jelas dan mudah dipahami, sangat membantu!",2026-07-26
1248,2751,4,Konten up to date dan relevan dengan kebutuhan kerja.,2026-03-21
1249,2752,5,"Sangat puas, worth it banget!",2026-04-03
1250,2753,5,"Materinya jelas dan mudah dipahami, sangat membantu!",2026-08-14
1251,2754,5,"Materinya jelas dan mudah dipahami, sangat membantu!",2026-08-19
1252,2756,1,Kontennya sudah agak outdated.,2025-12-03
1253,2758,5,"Kursus bagus, cocok untuk pemula.",2025-07-16
1254,2759,4,"Instrukturnya kompeten, penjelasan step by step.",2026-05-25
1255,2760,4,"Instrukturnya kompeten, penjelasan step by step.",2026-08-30
1256,2761,4,"Kursus bagus, cocok untuk pemula.",2026-07-22
1257,2765,5,"Instrukturnya kompeten, penjelasan step by step.",2026-06-18
1258,2768,3,"Cukup baik, tapi bisa lebih baik lagi.",2026-06-21
1259,2770,5,"Materinya jelas dan mudah dipahami, sangat membantu!",2026-09-27
1260,2775,4,"Instrukturnya kompeten, penjelasan step by step.",2026-05-31
1261,2777,5,"Sangat puas, worth it banget!",2025-10-08
1262,2778,1,"Materinya terlalu cepat, sulit diikuti.",2026-06-24
1263,2779,4,"Materinya jelas dan mudah dipahami, sangat membantu!",2025-06-10
1264,2781,5,"Materinya jelas dan mudah dipahami, sangat membantu!",2025-02-14
1265,2782,5,"Sangat puas, worth it banget!",2024-04-07
1266,2784,3,Lumayan membantu untuk basic knowledge.,2026-07-09
1267,2789,5,"Sangat puas, worth it banget!",2025-04-27
1268,2790,5,Konten up to date dan relevan dengan kebutuhan kerja.,2026-10-10
1269,2792,5,"Kursus bagus, cocok untuk pemula.",2026-03-30
1270,2796,4,"Kursus bagus, cocok untuk pemula.",2026-07-24
1271,2800,3,"Standar saja, sesuai ekspektasi.",2026-03-14
1272,2803,4,Konten up to date dan relevan dengan kebutuhan kerja.,2026-03-07
1273,2804,5,"Instrukturnya kompeten, penjelasan step by step.",2026-03-14
1274,2805,5,"Materinya jelas dan mudah dipahami, sangat membantu!",2026-04-16
1275,2806,5,"Kursus bagus, cocok untuk pemula.",2026-10-04
1276,2807,5,"Kursus bagus, cocok untuk pemula.",2026-08-03
1277,2812,5,"Kursus bagus, cocok untuk pemula.",2024-04-28
1278,2813,3,"Cukup baik, tapi bisa lebih baik lagi.",2026-09-10
1279,2815,4,Konten up to date dan relevan dengan kebutuhan kerja.,2025-09-12
1280,2816,5,"Instrukturnya kompeten, penjelasan step by step.",2026-05-19
1281,2818,4,"Kursus bagus, cocok untuk pemula.",2026-07-11
1282,2822,5,"Materinya jelas dan mudah dipahami, sangat membantu!",2026-01-08
1283,2826,5,"Kursus bagus, cocok untuk pemula.",2026-06-27
1284,2827,5,Konten up to date dan relevan dengan kebutuhan kerja.,2026-01-13
1285,2828,4,"Sangat puas, worth it banget!",2026-07-14
1286,2829,5,"Kursus bagus, cocok untuk pemula.",2026-03-20
1287,2830,5,"Instrukturnya kompeten, penjelasan step by step.",2024-08-31
1288,2834,5,"Materinya jelas dan mudah dipahami, sangat membantu!",2025-09-09
1289,2835,1,Modul terlalu panjang dan membosankan.,2025-10-15
1290,2836,5,"Kursus bagus, cocok untuk pemula.",2026-07-24
1291,2837,4,"Instrukturnya kompeten, penjelasan step by step.",2026-09-15
1292,2839,5,"Instrukturnya kompeten, penjelasan step by step.",2026-03-05
1293,2840,5,"Kursus bagus, cocok untuk pemula.",2026-03-26
1294,2841,3,Lumayan membantu untuk basic knowledge.,2025-12-08
1295,2844,4,"Materinya jelas dan mudah dipahami, sangat membantu!",2026-05-18
1296,2847,4,"Materinya jelas dan mudah dipahami, sangat membantu!",2026-03-09
1297,2848,4,"Kursus bagus, cocok untuk pemula.",2026-06-24
1298,2850,4,"Instrukturnya kompeten, penjelasan step by step.",2025-08-11
1299,2851,3,"Standar saja, sesuai ekspektasi.",2026-05-27
1300,2852,4,"Materinya jelas dan mudah dipahami, sangat membantu!",2025-11-10
1301,2854,4,"Instrukturnya kompeten, penjelasan step by step.",2026-07-27
1302,2855,5,"Sangat puas, worth it banget!",2026-08-02
1303,2858,2,"Materinya terlalu cepat, sulit diikuti.",2026-06-22
1304,2863,5,"Sangat puas, worth it banget!",2026-05-19
1305,2864,4,"Kursus bagus, cocok untuk pemula.",2026-08-25
1306,2865,5,"Materinya jelas dan mudah dipahami, sangat membantu!",2025-07-13
1307,2866,5,"Materinya jelas dan mudah dipahami, sangat membantu!",2026-06-07
1308,2867,3,"Cukup baik, tapi bisa lebih baik lagi.",2025-12-13
1309,2870,5,"Materinya jelas dan mudah dipahami, sangat membantu!",2026-07-31
1310,2871,5,"Sangat puas, worth it banget!",2025-12-19
1311,2872,5,"Sangat puas, worth it banget!",2026-02-10
1312,2878,5,"Kursus bagus, cocok untuk pemula.",2025-01-22
1313,2879,4,"Materinya jelas dan mudah dipahami, sangat membantu!",2025-05-10
1314,2882,4,"Kursus bagus, cocok untuk pemula.",2026-01-11
1315,2883,4,Konten up to date dan relevan dengan kebutuhan kerja.,2026-03-10
1316,2885,4,Konten up to date dan relevan dengan kebutuhan kerja.,2026-02-08
1317,2888,2,Modul terlalu panjang dan membosankan.,2026-04-20
1318,2889,5,"Kursus bagus, cocok untuk pemula.",2026-05-03
1319,2891,4,"Kursus bagus, cocok untuk pemula.",2026-07-19
1320,2892,4,"Instrukturnya kompeten, penjelasan step by step.",2026-08-30
1321,2893,5,Konten up to date dan relevan dengan kebutuhan kerja.,2026-04-01
1322,2894,3,Lumayan membantu untuk basic knowledge.,2026-06-28
1323,2895,5,"Kursus bagus, cocok untuk pemula.",2026-07-16
1324,2898,5,"Sangat puas, worth it banget!",2025-12-23
1325,2899,3,Lumayan membantu untuk basic knowledge.,2026-04-24
1326,2902,5,"Instrukturnya kompeten, penjelasan step by step.",2026-01-18
1327,2903,5,Konten up to date dan relevan dengan kebutuhan kerja.,2026-07-13
1328,2905,5,"Sangat puas, worth it banget!",2026-08-28
1329,2906,5,Konten up to date dan relevan dengan kebutuhan kerja.,2026-05-06
1330,2907,3,"Standar saja, sesuai ekspektasi.",2025-12-06
1331,2908,4,Konten up to date dan relevan dengan kebutuhan kerja.,2026-04-19
1332,2910,5,"Sangat puas, worth it banget!",2025-01-30
1333,2913,5,"Kursus bagus, cocok untuk pemula.",2026-07-31
1334,2916,4,"Sangat puas, worth it banget!",2026-04-14
1335,2917,3,Lumayan membantu untuk basic knowledge.,2025-11-12
1336,2918,5,"Kursus bagus, cocok untuk pemula.",2026-05-23
1337,2919,5,"Kursus bagus, cocok untuk pemula.",2026-08-16
1338,2921,3,"Cukup baik, tapi bisa lebih baik lagi.",2026-06-03
1339,2922,4,"Materinya jelas dan mudah dipahami, sangat membantu!",2026-05-02
1340,2924,5,Konten up to date dan relevan dengan kebutuhan kerja.,2025-04-18
1341,2926,3,"Cukup baik, tapi bisa lebih baik lagi.",2025-02-10
1342,2928,5,Konten up to date dan relevan dengan kebutuhan kerja.,2026-04-20
1343,2929,5,Konten up to date dan relevan dengan kebutuhan kerja.,2025-05-19
1344,2930,2,Modul terlalu panjang dan membosankan.,2026-02-28
1345,2931,5,"Sangat puas, worth it banget!",2026-05-29
1346,2933,3,"Standar saja, sesuai ekspektasi.",2026-03-17
1347,2934,4,"Instrukturnya kompeten, penjelasan step by step.",2025-09-06
1348,2935,4,"Sangat puas, worth it banget!",2025-07-30
1349,2936,4,Konten up to date dan relevan dengan kebutuhan kerja.,2026-04-17
1350,2938,5,"Instrukturnya kompeten, penjelasan step by step.",2024-11-07
1351,2939,5,"Materinya jelas dan mudah dipahami, sangat membantu!",2026-09-30
1352,2941,4,"Materinya jelas dan mudah dipahami, sangat membantu!",2026-09-13
1353,2942,2,Modul terlalu panjang dan membosankan.,2025-10-24
1354,2943,4,Konten up to date dan relevan dengan kebutuhan kerja.,2026-05-02
1355,2946,4,"Kursus bagus, cocok untuk pemula.",2025-09-29
1356,2947,3,Lumayan membantu untuk basic knowledge.,2024-07-09
1357,2949,4,Konten up to date dan relevan dengan kebutuhan kerja.,2025-05-12
1358,2951,3,"Cukup baik, tapi bisa lebih baik lagi.",2026-06-07
1359,2954,4,Konten up to date dan relevan dengan kebutuhan kerja.,2025-08-26
1360,2957,5,Konten up to date dan relevan dengan kebutuhan kerja.,2026-06-08
1361,2958,5,"Instrukturnya kompeten, penjelasan step by step.",2025-10-01
1362,2959,3,"Standar saja, sesuai ekspektasi.",2026-05-23
1363,2962,3,"Cukup baik, tapi bisa lebih baik lagi.",2026-07-27
1364,2966,5,"Kursus bagus, cocok untuk pemula.",2025-10-10
1365,2969,4,"Sangat puas, worth it banget!",2025-06-17
1366,2971,4,"Materinya jelas dan mudah dipahami, sangat membantu!",2025-05-11
1367,2975,1,Modul terlalu panjang dan membosankan.,2025-05-12
1368,2976,5,"Materinya jelas dan mudah dipahami, sangat membantu!",2026-05-29
1369,2980,4,"Materinya jelas dan mudah dipahami, sangat membantu!",2025-06-03
1370,2984,3,"Standar saja, sesuai ekspektasi.",2026-06-29
1371,2985,3,Lumayan membantu untuk basic knowledge.,2026-02-17
1372,2986,5,"Materinya jelas dan mudah dipahami, sangat membantu!",2026-04-26
1373,2987,4,"Instrukturnya kompeten, penjelasan step by step.",2025-12-13
1374,2988,5,"Materinya jelas dan mudah dipahami, sangat membantu!",2026-07-12
1375,2992,4,"Kursus bagus, cocok untuk pemula.",2026-08-19
1376,2994,3,"Standar saja, sesuai ekspektasi.",2025-10-27
1377,2995,3,"Standar saja, sesuai ekspektasi.",2026-09-04
1378,3001,5,"Instrukturnya kompeten, penjelasan step by step.",2026-03-31
1379,3002,2,Audio dan video kurang jelas di beberapa modul.,2026-06-06
1380,3003,5,"Instrukturnya kompeten, penjelasan step by step.",2026-04-17
1381,3004,2,Audio dan video kurang jelas di beberapa modul.,2026-08-06
1382,3006,5,"Sangat puas, worth it banget!",2026-07-22
1383,3008,1,Modul terlalu panjang dan membosankan.,2025-09-22
1384,3010,4,"Materinya jelas dan mudah dipahami, sangat membantu!",2026-02-10
1385,3013,5,"Instrukturnya kompeten, penjelasan step by step.",2026-06-27
1386,3018,5,"Kursus bagus, cocok untuk pemula.",2026-05-23
1387,3022,5,"Sangat puas, worth it banget!",2024-10-25
1388,3023,5,"Instrukturnya kompeten, penjelasan step by step.",2025-07-03
1389,3025,4,"Instrukturnya kompeten, penjelasan step by step.",2026-08-14
1390,3026,5,Konten up to date dan relevan dengan kebutuhan kerja.,2026-04-01
1391,3028,5,Konten up to date dan relevan dengan kebutuhan kerja.,2025-08-09
1392,3029,4,"Sangat puas, worth it banget!",2026-08-01
1393,3031,5,"Instrukturnya kompeten, penjelasan step by step.",2025-05-24
1394,3034,5,"Kursus bagus, cocok untuk pemula.",2026-09-05
1395,3035,4,"Instrukturnya kompeten, penjelasan step by step.",2026-08-28
1396,3036,4,"Sangat puas, worth it banget!",2026-06-06
1397,3039,3,"Cukup baik, tapi bisa lebih baik lagi.",2026-07-04
1398,3042,4,"Instrukturnya kompeten, penjelasan step by step.",2026-04-05
1399,3044,3,"Cukup baik, tapi bisa lebih baik lagi.",2026-01-18
1400,3046,5,"Materinya jelas dan mudah dipahami, sangat membantu!",2026-02-20
1401,3049,5,"Kursus bagus, cocok untuk pemula.",2026-05-18
1402,3050,5,"Sangat puas, worth it banget!",2025-08-15
1403,3052,5,"Kursus bagus, cocok untuk pemula.",2026-07-08
1404,3053,2,Audio dan video kurang jelas di beberapa modul.,2026-10-05
1405,3054,5,"Sangat puas, worth it banget!",2025-03-23
1406,3056,5,"Kursus bagus, cocok untuk pemula.",2026-07-20
1407,3059,3,"Cukup baik, tapi bisa lebih baik lagi.",2026-09-13
1408,3060,5,"Kursus bagus, cocok untuk pemula.",2025-12-13
1409,3061,4,"Sangat puas, worth it banget!",2026-03-08
1410,3062,4,Konten up to date dan relevan dengan kebutuhan kerja.,2026-01-07
1411,3064,5,"Kursus bagus, cocok untuk pemula.",2026-08-24
1412,3065,1,Modul terlalu panjang dan membosankan.,2026-01-24
1413,3070,2,"Materinya terlalu cepat, sulit diikuti.",2026-04-04
1414,3071,4,Konten up to date dan relevan dengan kebutuhan kerja.,2025-06-10
1415,3073,5,"Materinya jelas dan mudah dipahami, sangat membantu!",2026-09-14
1416,3076,4,"Instrukturnya kompeten, penjelasan step by step.",2026-04-23
1417,3077,4,"Kursus bagus, cocok untuk pemula.",2026-01-18
1418,3079,4,Konten up to date dan relevan dengan kebutuhan kerja.,2025-10-05
1419,3081,2,"Materinya terlalu cepat, sulit diikuti.",2026-04-10
1420,3082,4,"Instrukturnya kompeten, penjelasan step by step.",2026-03-09
1421,3085,3,"Cukup baik, tapi bisa lebih baik lagi.",2026-08-02
1422,3086,5,"Sangat puas, worth it banget!",2025-12-17
1423,3089,4,Konten up to date dan relevan dengan kebutuhan kerja.,2025-06-23
1424,3091,4,Konten up to date dan relevan dengan kebutuhan kerja.,2024-10-13
1425,3092,5,"Instrukturnya kompeten, penjelasan step by step.",2024-11-18
1426,3094,5,"Instrukturnya kompeten, penjelasan step by step.",2026-01-15
1427,3097,4,Konten up to date dan relevan dengan kebutuhan kerja.,2026-08-08
1428,3099,4,"Kursus bagus, cocok untuk pemula.",2026-07-15
1429,3100,5,"Instrukturnya kompeten, penjelasan step by step.",2025-12-28
1430,3101,5,"Materinya jelas dan mudah dipahami, sangat membantu!",2026-01-30
1431,3104,5,"Sangat puas, worth it banget!",2024-03-21
1432,3105,5,"Materinya jelas dan mudah dipahami, sangat membantu!",2025-04-13
1433,3107,4,"Materinya jelas dan mudah dipahami, sangat membantu!",2026-04-14
1434,3110,5,"Instrukturnya kompeten, penjelasan step by step.",2026-03-21
1435,3112,5,"Sangat puas, worth it banget!",2026-07-06
1436,3113,3,Lumayan membantu untuk basic knowledge.,2026-10-20
1437,3115,3,"Standar saja, sesuai ekspektasi.",2026-02-05
1438,3116,3,"Cukup baik, tapi bisa lebih baik lagi.",2025-07-12
1439,3122,5,"Sangat puas, worth it banget!",2025-06-16
1440,3124,4,"Sangat puas, worth it banget!",2026-07-24
1441,3126,3,Lumayan membantu untuk basic knowledge.,2026-04-03
1442,3129,3,"Standar saja, sesuai ekspektasi.",2025-10-01
1443,3130,4,"Kursus bagus, cocok untuk pemula.",2025-10-16
1444,3132,5,"Materinya jelas dan mudah dipahami, sangat membantu!",2026-02-18
1445,3136,5,"Instrukturnya kompeten, penjelasan step by step.",2026-08-11
1446,3138,2,"Materinya terlalu cepat, sulit diikuti.",2026-08-11
1447,3140,5,"Instrukturnya kompeten, penjelasan step by step.",2026-05-03
1448,3143,5,"Instrukturnya kompeten, penjelasan step by step.",2025-12-27
1449,3145,4,Konten up to date dan relevan dengan kebutuhan kerja.,2026-08-15
1450,3147,5,"Sangat puas, worth it banget!",2025-07-14
1451,3148,4,"Materinya jelas dan mudah dipahami, sangat membantu!",2025-11-23
1452,3149,5,Konten up to date dan relevan dengan kebutuhan kerja.,2025-10-03
1453,3150,5,Konten up to date dan relevan dengan kebutuhan kerja.,2025-07-06
1454,3153,4,"Kursus bagus, cocok untuk pemula.",2026-08-14
1455,3154,5,"Instrukturnya kompeten, penjelasan step by step.",2026-08-24
1456,3155,5,"Instrukturnya kompeten, penjelasan step by step.",2026-07-04
1457,3159,4,"Sangat puas, worth it banget!",2025-10-29
1458,3161,3,"Cukup baik, tapi bisa lebih baik lagi.",2026-09-27
1459,3164,5,"Instrukturnya kompeten, penjelasan step by step.",2025-12-03
1460,3165,4,"Instrukturnya kompeten, penjelasan step by step.",2026-04-23
1461,3166,5,Konten up to date dan relevan dengan kebutuhan kerja.,2026-01-19
1462,3168,4,"Sangat puas, worth it banget!",2026-08-29
1463,3172,5,"Materinya jelas dan mudah dipahami, sangat membantu!",2024-10-24
1464,3176,5,"Sangat puas, worth it banget!",2026-06-10
1465,3177,5,"Kursus bagus, cocok untuk pemula.",2025-08-30
1466,3183,5,Konten up to date dan relevan dengan kebutuhan kerja.,2025-12-01
1467,3186,5,"Kursus bagus, cocok untuk pemula.",2025-12-24
1468,3189,3,Lumayan membantu untuk basic knowledge.,2026-08-01
1469,3190,4,"Sangat puas, worth it banget!",2025-11-07
1470,3191,5,"Sangat puas, worth it banget!",2026-08-29
1471,3198,5,"Sangat puas, worth it banget!",2025-06-02
1472,3200,5,"Sangat puas, worth it banget!",2026-03-16
1473,3201,4,"Sangat puas, worth it banget!",2025-03-25
1474,3208,5,"Sangat puas, worth it banget!",2026-05-10
1475,3209,5,"Instrukturnya kompeten, penjelasan step by step.",2026-07-15
1476,3210,5,Konten up to date dan relevan dengan kebutuhan kerja.,2025-12-09
1477,3212,4,"Instrukturnya kompeten, penjelasan step by step.",2025-09-26
1478,3213,4,"Sangat puas, worth it banget!",2026-08-08
1479,3215,5,"Instrukturnya kompeten, penjelasan step by step.",2026-06-17
1480,3218,5,"Instrukturnya kompeten, penjelasan step by step.",2026-07-01
1481,3220,5,"Sangat puas, worth it banget!",2025-06-17
1482,3224,4,"Sangat puas, worth it banget!",2026-04-14
1483,3228,2,Kontennya sudah agak outdated.,2025-09-21
1484,3236,3,"Standar saja, sesuai ekspektasi.",2025-11-23
1485,3237,5,"Materinya jelas dan mudah dipahami, sangat membantu!",2026-07-28
1486,3238,4,"Materinya jelas dan mudah dipahami, sangat membantu!",2026-05-17
1487,3239,1,Modul terlalu panjang dan membosankan.,2026-06-14
1488,3240,4,Konten up to date dan relevan dengan kebutuhan kerja.,2024-12-20
1489,3244,3,"Cukup baik, tapi bisa lebih baik lagi.",2026-08-13
1490,3248,4,"Sangat puas, worth it banget!",2026-08-12
1491,3249,5,Konten up to date dan relevan dengan kebutuhan kerja.,2026-08-08
1492,3250,5,"Instrukturnya kompeten, penjelasan step by step.",2026-06-23
1493,3251,5,"Kursus bagus, cocok untuk pemula.",2024-06-01
1494,3253,5,Konten up to date dan relevan dengan kebutuhan kerja.,2026-01-28
1495,3260,4,Konten up to date dan relevan dengan kebutuhan kerja.,2026-07-21
1496,3261,2,Modul terlalu panjang dan membosankan.,2026-08-17
1497,3262,5,"Instrukturnya kompeten, penjelasan step by step.",2025-10-28
1498,3263,4,"Sangat puas, worth it banget!",2025-09-03
1499,3265,4,"Sangat puas, worth it banget!",2026-02-25
1500,3269,4,"Sangat puas, worth it banget!",2026-08-03
1501,3272,4,"Instrukturnya kompeten, penjelasan step by step.",2025-06-20
1502,3277,5,"Sangat puas, worth it banget!",2026-08-25
1503,3279,4,Konten up to date dan relevan dengan kebutuhan kerja.,2025-10-13
1504,3281,5,Konten up to date dan relevan dengan kebutuhan kerja.,2025-06-26
1505,3285,5,Konten up to date dan relevan dengan kebutuhan kerja.,2026-07-31
1506,3286,4,"Materinya jelas dan mudah dipahami, sangat membantu!",2024-09-13
1507,3288,4,"Sangat puas, worth it banget!",2026-08-07
1508,3290,4,"Sangat puas, worth it banget!",2026-08-24
1509,3291,5,"Kursus bagus, cocok untuk pemula.",2025-05-22
1510,3292,4,"Materinya jelas dan mudah dipahami, sangat membantu!",2026-10-08
1511,3296,4,"Materinya jelas dan mudah dipahami, sangat membantu!",2025-11-28
1512,3297,5,"Materinya jelas dan mudah dipahami, sangat membantu!",2026-06-12
1513,3299,3,"Cukup baik, tapi bisa lebih baik lagi.",2026-06-15
1514,3300,5,Konten up to date dan relevan dengan kebutuhan kerja.,2026-03-24
1515,3301,4,"Kursus bagus, cocok untuk pemula.",2026-03-03
1516,3302,5,Konten up to date dan relevan dengan kebutuhan kerja.,2026-05-28
1517,3309,3,"Standar saja, sesuai ekspektasi.",2026-05-03
1518,3316,5,Konten up to date dan relevan dengan kebutuhan kerja.,2026-06-05
1519,3317,4,Konten up to date dan relevan dengan kebutuhan kerja.,2026-06-01
1520,3318,2,Audio dan video kurang jelas di beberapa modul.,2025-08-10
1521,3322,3,"Cukup baik, tapi bisa lebih baik lagi.",2026-07-10
1522,3324,4,"Kursus bagus, cocok untuk pemula.",2025-06-27
1523,3325,5,"Sangat puas, worth it banget!",2024-03-27
1524,3327,2,Audio dan video kurang jelas di beberapa modul.,2026-05-01
1525,3328,4,"Instrukturnya kompeten, penjelasan step by step.",2026-05-27
1526,3330,5,Konten up to date dan relevan dengan kebutuhan kerja.,2025-12-02
1527,3331,5,"Instrukturnya kompeten, penjelasan step by step.",2026-08-09
1528,3334,3,"Standar saja, sesuai ekspektasi.",2025-03-15
1529,3335,4,"Sangat puas, worth it banget!",2025-03-30
1530,3339,5,"Kursus bagus, cocok untuk pemula.",2025-11-09
1531,3340,2,Audio dan video kurang jelas di beberapa modul.,2026-04-04
